ip,count
52.202.103.180,3	
52.202.116.129,1	
52.202.122.240,1	
52.202.125.150,9	
52.202.130.59,17	
52.202.134.59,18	
52.202.139.31,24	
52.202.14.112,1	
52.202.150.224,3	
52.202.157.4,14	
52.202.177.242,24	
52.202.194.8,1	
52.202.218.135,2	
52.202.219.103,2	
52.202.22.255,8	
52.202.223.12,17	
52.202.233.245,19	
52.202.236.113,1	
52.202.238.206,17	
52.202.243.144,3	
52.202.248.246,5	
52.202.25.92,12	
52.202.30.72,6	
52.202.33.241,5	
52.202.38.240,3	
52.202.39.186,3	
52.202.39.44,7	
52.202.42.118,13	
52.202.49.106,1	
52.202.66.241,5	
52.202.67.35,32	
52.202.72.22,10	
52.202.77.112,4	
52.202.8.146,9	
52.202.9.62,20	
52.202.95.207,1	
52.203.112.160,3	
52.203.122.42,1	
52.203.123.156,9	
52.203.140.232,6	
52.203.141.231,3	
52.203.144.16,6	
52.203.154.49,18	
52.203.157.54,2	
52.203.166.101,28	
52.203.183.164,26	
52.203.207.119,8	
52.203.207.223,13	
52.203.219.73,1	
52.203.222.224,1	
52.203.225.47,2	
52.203.233.14,3	
52.203.233.2,7	
52.203.233.41,29	
52.203.242.54,2	
52.203.243.74,40	
52.203.250.70,9	
52.203.3.48,5	
52.203.32.111,5	
52.203.36.253,15	
52.203.5.139,2	
52.203.61.144,7	
52.203.66.139,1	
52.203.66.59,37	
52.203.68.158,7	
52.203.72.153,4	
52.203.75.33,17	
52.203.77.168,2	
52.203.81.17,2	
52.203.84.148,1	
52.203.85.113,19	
52.203.87.92,6	
52.203.89.50,3	
52.203.92.12,2	
52.203.95.194,17	
52.204.123.7,3	
52.204.125.197,8	
52.204.134.195,2	
52.204.144.94,4	
52.204.148.49,4	
52.204.149.202,12	
52.204.153.150,43	
52.204.155.195,1	
52.204.16.138,27	
52.204.165.89,2	
52.204.172.93,2	
52.204.182.252,2	
52.204.19.250,14	
52.204.190.92,9	
52.204.213.58,31	
52.204.223.55,2	
52.204.238.170,2	
52.204.240.79,6	
52.204.250.205,6	
52.204.251.135,1	
52.204.36.35,2	
52.204.36.56,2	
52.204.40.115,7	
52.204.40.126,5	
52.204.45.70,1	
52.204.47.234,3	
52.204.51.41,4	
52.204.60.158,1	
52.204.60.8,1	
52.204.63.223,15	
52.204.72.132,3	
52.204.73.150,6	
52.204.76.90,9	
52.204.90.56,5	
52.204.92.195,3	
52.205.10.19,10	
52.205.101.14,2	
52.205.102.17,11	
52.205.108.140,18	
52.205.108.233,25	
52.205.114.4,7	
52.205.124.80,1	
52.205.150.244,12	
52.205.152.172,22	
52.205.153.11,27	
52.205.164.116,9	
52.205.176.67,1	
52.205.18.114,4	
52.205.181.128,8	
52.205.185.135,8	
52.205.212.90,22	
52.205.231.160,11	
52.205.237.0,1	
52.205.49.222,5	
52.205.57.59,2	
52.205.58.79,5	
52.205.73.192,4	
52.205.79.28,29	
52.205.81.35,3	
52.205.82.8,12	
52.205.85.136,14	
52.205.93.187,4	
52.205.99.58,8	
52.206.0.245,10	
52.206.100.237,3	
52.206.107.130,2	
52.206.13.162,14	
52.206.139.182,53	
52.206.15.12,11	
52.206.15.157,2	
52.206.15.248,10	
52.206.150.108,13	
52.206.164.253,9	
52.206.166.119,2	
52.206.172.202,2	
52.206.173.239,1	
52.206.174.27,5	
52.206.176.175,1	
52.206.178.60,1	
52.206.179.97,5	
52.206.192.251,12	
52.206.20.83,9	
52.206.210.166,1	
52.206.227.49,11	
52.206.230.0,12	
52.206.28.50,3	
52.206.29.207,1	
52.206.38.221,11	
52.206.49.191,2	
52.206.49.39,5	
52.206.50.92,2	
52.206.53.179,4	
52.206.64.68,8	
52.206.65.84,9	
52.206.66.6,15	
52.206.75.197,19	
52.206.82.165,5	
52.206.85.2,13	
52.206.87.128,4	
52.207.103.4,3	
52.207.111.23,5	
52.207.116.180,6	
52.207.117.208,2	
52.207.124.85,12	
52.207.135.168,5	
52.207.15.165,8	
52.207.160.249,2	
52.207.177.234,10	
52.207.18.162,1	
52.207.194.86,27	
52.207.196.27,2	
52.207.199.10,4	
52.207.199.11,23	
52.207.200.74,5	
52.207.219.171,2	
52.207.24.51,3	
52.207.27.168,9	
52.207.28.141,15	
52.207.4.16,3	
52.207.54.12,9	
52.207.54.198,36	
52.207.56.250,10	
52.207.6.164,3	
52.207.61.132,17	
52.207.62.125,3	
52.207.65.146,33	
52.207.66.254,3	
52.207.71.99,8	
52.207.84.187,1	
52.208.112.41,15	
52.208.126.152,3	
52.208.146.169,3	
52.208.157.126,16	
52.208.159.105,2	
52.208.186.41,3	
52.208.59.61,11	
52.208.82.54,3	
52.208.96.211,19	
52.209.164.100,5	
52.209.18.204,6	
52.209.184.60,3	
52.209.187.25,3	
52.209.225.68,3	
52.209.87.78,13	
52.209.93.196,10	
52.21.107.23,25	
52.21.113.142,95	
52.21.121.165,2	
52.21.121.221,12	
52.21.126.146,1	
52.21.128.95,2	
52.21.134.132,4	
52.21.139.120,2	
52.21.140.69,3	
52.21.142.118,4	
52.21.142.63,9	
52.21.144.138,1	
52.21.154.165,2	
52.21.168.169,3	
52.21.171.167,17	
52.21.172.68,2	
52.21.173.182,1	
52.21.175.19,7	
52.21.178.0,7	
52.21.186.225,1	
52.21.193.17,1	
52.21.20.175,3	
52.21.202.167,27	
52.21.204.53,18	
52.21.223.238,3	
52.21.23.137,7	
52.21.27.87,20	
52.21.28.20,19	
52.21.39.34,1	
52.21.44.210,3	
52.21.44.29,3	
52.21.62.34,3	
52.21.68.84,2	
52.21.70.108,3	
52.21.70.206,1	
52.21.72.121,2	
52.21.80.181,1	
52.21.84.47,2	
52.21.92.98,8	
52.210.136.159,1	
52.210.145.24,7	
52.210.170.138,22	
52.210.20.146,1	
52.210.225.115,1	
52.210.234.158,4	
52.210.6.24,10	
52.210.99.233,19	
52.211.109.212,21	
52.211.145.0,13	
52.211.186.134,21	
52.211.200.133,2	
52.211.239.9,9	
52.212.107.173,2	
52.212.125.230,11	
52.212.156.205,2	
52.212.215.35,21	
52.212.233.5,4	
52.212.239.19,1	
52.212.242.226,4	
52.212.254.111,4	
52.212.69.233,30	
52.213.226.78,3	
52.213.94.142,75	
52.213.97.17,1	
52.214.105.0,1	
52.214.147.105,2	
52.214.149.197,1	
52.214.153.174,2	
52.214.191.87,2	
52.214.199.229,3	
52.214.238.56,22	
52.214.25.111,4	
52.214.33.158,4	
52.214.63.28,1	
52.214.77.142,1	
52.215.43.141,12	
52.216.0.0,1	
52.216.0.128,3	
52.216.0.136,3	
52.216.0.144,1	
52.216.0.171,1	
52.216.0.176,1	
52.216.0.179,3	
52.216.0.187,4	
52.216.0.19,1	
52.216.0.192,1	
52.216.0.203,1	
52.216.0.208,2	
52.216.0.219,1	
52.216.0.24,1	
52.216.0.240,3	
52.216.0.3,3	
52.216.0.40,1	
52.216.0.48,2	
52.216.0.8,3	
52.216.0.80,1	
52.216.0.83,5	
52.216.0.88,1	
52.216.1.131,2	
52.216.1.136,1	
52.216.1.19,2	
52.216.1.192,1	
52.216.1.195,2	
52.216.1.208,6	
52.216.1.211,1	
52.216.1.216,3	
52.216.1.224,5	
52.216.1.227,2	
52.216.1.235,1	
52.216.1.240,1	
52.216.1.243,1	
52.216.1.27,3	
52.216.1.35,2	
52.216.1.40,4	
52.216.1.59,2	
52.216.1.64,2	
52.216.1.72,1	
52.216.1.80,2	
52.216.1.96,2	
52.216.16.115,3	
52.216.16.120,1	
52.216.16.123,2	
52.216.16.144,1	
52.216.16.147,1	
52.216.16.168,1	
52.216.16.192,1	
52.216.16.216,1	
52.216.16.224,1	
52.216.16.227,1	
52.216.16.43,2	
52.216.16.48,2	
52.216.16.88,4	
52.216.17.107,2	
52.216.17.128,2	
52.216.17.131,1	
52.216.17.139,1	
52.216.17.147,1	
52.216.17.152,1	
52.216.17.176,8	
52.216.17.187,2	
52.216.17.200,2	
52.216.17.203,3	
52.216.17.211,1	
52.216.17.216,1	
52.216.17.232,4	
52.216.17.32,2	
52.216.17.35,1	
52.216.17.64,1	
52.216.17.83,1	
52.216.18.123,1	
52.216.18.128,2	
52.216.18.144,2	
52.216.18.152,1	
52.216.18.163,1	
52.216.18.168,1	
52.216.18.195,1	
52.216.18.227,2	
52.216.18.232,1	
52.216.18.243,2	
52.216.18.248,1	
52.216.18.40,2	
52.216.18.43,1	
52.216.18.56,3	
52.216.18.80,3	
52.216.18.91,2	
52.216.18.96,1	
52.216.19.40,2	
52.216.19.51,2	
52.216.19.56,3	
52.216.19.88,1	
52.216.19.91,1	
52.216.192.24,1	
52.216.2.16,1	
52.216.2.35,1	
52.216.2.43,2	
52.216.2.48,1	
52.216.20.101,2	
52.216.20.107,5	
52.216.20.109,2	
52.216.20.11,1	
52.216.20.131,2	
52.216.20.133,4	
52.216.20.141,1	
52.216.20.147,1	
52.216.20.149,1	
52.216.20.157,1	
52.216.20.179,1	
52.216.20.195,2	
52.216.20.205,1	
52.216.20.219,3	
52.216.20.229,2	
52.216.20.24,2	
52.216.20.243,1	
52.216.20.245,1	
52.216.20.251,1	
52.216.20.3,3	
52.216.20.75,2	
52.216.21.107,3	
52.216.21.163,1	
52.216.21.171,3	
52.216.21.195,4	
52.216.21.227,3	
52.216.21.35,4	
52.216.21.37,2	
52.216.21.43,1	
52.216.21.53,1	
52.216.21.59,1	
52.216.21.61,1	
52.216.21.85,2	
52.216.21.91,5	
52.216.21.99,1	
52.216.22.13,4	
52.216.22.19,1	
52.216.22.21,2	
52.216.22.3,1	
52.216.22.45,2	
52.216.22.5,2	
52.216.22.53,2	
52.216.224.0,4	
52.216.224.104,1	
52.216.224.11,2	
52.216.224.128,1	
52.216.224.144,1	
52.216.224.160,1	
52.216.224.168,2	
52.216.224.179,1	
52.216.224.187,1	
52.216.224.195,1	
52.216.224.224,1	
52.216.224.232,3	
52.216.224.235,1	
52.216.224.24,1	
52.216.224.240,2	
52.216.224.251,1	
52.216.224.35,2	
52.216.224.48,1	
52.216.224.80,2	
52.216.225.0,2	
52.216.225.107,2	
52.216.225.144,5	
52.216.225.16,1	
52.216.225.163,2	
52.216.225.168,1	
52.216.225.171,2	
52.216.225.176,1	
52.216.225.19,2	
52.216.225.192,1	
52.216.225.208,2	
52.216.225.216,1	
52.216.225.224,1	
52.216.225.232,5	
52.216.225.27,1	
52.216.225.48,3	
52.216.225.75,1	
52.216.225.80,1	
52.216.225.83,2	
52.216.225.96,1	
52.216.226.104,1	
52.216.226.112,4	
52.216.226.128,2	
52.216.226.136,1	
52.216.226.147,1	
52.216.226.152,1	
52.216.226.16,2	
52.216.226.160,2	
52.216.226.203,1	
52.216.226.224,3	
52.216.226.232,1	
52.216.226.240,2	
52.216.226.243,2	
52.216.226.248,1	
52.216.226.48,1	
52.216.226.75,2	
52.216.226.83,3	
52.216.227.0,1	
52.216.227.120,1	
52.216.227.144,5	
52.216.227.147,2	
52.216.227.184,1	
52.216.227.192,2	
52.216.227.208,1	
52.216.227.216,3	
52.216.227.235,1	
52.216.227.24,2	
52.216.227.43,2	
52.216.227.48,1	
52.216.227.51,2	
52.216.227.67,1	
52.216.227.72,5	
52.216.227.8,2	
52.216.227.99,1	
52.216.228.0,2	
52.216.228.112,4	
52.216.228.120,5	
52.216.228.136,5	
52.216.228.144,1	
52.216.228.16,1	
52.216.228.163,2	
52.216.228.211,1	
52.216.228.24,1	
52.216.228.251,1	
52.216.228.56,1	
52.216.228.8,1	
52.216.228.88,2	
52.216.228.96,2	
52.216.229.11,1	
52.216.229.123,1	
52.216.229.131,1	
52.216.229.139,1	
52.216.229.147,3	
52.216.229.16,3	
52.216.229.163,1	
52.216.229.189,1	
52.216.229.243,4	
52.216.229.59,2	
52.216.229.61,1	
52.216.229.99,7	
52.216.230.107,2	
52.216.230.109,1	
52.216.230.125,1	
52.216.230.139,8	
52.216.230.181,1	
52.216.230.187,2	
52.216.230.203,1	
52.216.230.211,1	
52.216.230.213,1	
52.216.230.221,1	
52.216.230.227,1	
52.216.230.245,2	
52.216.230.43,1	
52.216.230.45,2	
52.216.230.85,1	
52.216.230.91,2	
52.216.232.19,4	
52.216.232.43,2	
52.216.232.5,1	
52.216.32.104,2	
52.216.32.107,1	
52.216.32.115,3	
52.216.32.152,1	
52.216.32.163,1	
52.216.32.168,4	
52.216.32.179,1	
52.216.32.187,1	
52.216.32.32,6	
52.216.32.64,4	
52.216.32.83,2	
52.216.64.115,2	
52.216.64.144,2	
52.216.64.16,5	
52.216.64.160,1	
52.216.64.163,1	
52.216.64.187,1	
52.216.64.216,2	
52.216.64.219,2	
52.216.64.232,3	
52.216.64.40,1	
52.216.64.43,1	
52.216.64.48,1	
52.216.64.64,1	
52.216.64.67,1	
52.216.64.72,4	
52.216.64.75,2	
52.216.64.80,4	
52.216.65.112,1	
52.216.65.120,3	
52.216.65.144,1	
52.216.65.147,1	
52.216.65.152,1	
52.216.65.19,2	
52.216.65.195,2	
52.216.65.200,1	
52.216.65.224,1	
52.216.65.24,1	
52.216.65.243,2	
52.216.65.248,3	
52.216.65.27,1	
52.216.65.3,2	
52.216.65.32,1	
52.216.65.40,1	
52.216.65.51,2	
52.216.65.56,2	
52.216.65.64,1	
52.216.65.72,3	
52.216.65.91,4	
52.216.65.96,1	
52.216.65.99,1	
52.216.66.24,1	
52.216.66.40,2	
52.216.66.43,2	
52.216.80.0,3	
52.216.80.104,3	
52.216.80.115,2	
52.216.80.136,1	
52.216.80.144,4	
52.216.80.160,4	
52.216.80.168,2	
52.216.80.19,1	
52.216.80.192,1	
52.216.80.200,4	
52.216.80.216,2	
52.216.80.219,1	
52.216.80.232,2	
52.216.80.235,1	
52.216.80.240,1	
52.216.80.248,1	
52.216.80.251,1	
52.216.80.27,1	
52.216.80.32,1	
52.216.80.35,1	
52.216.80.40,1	
52.216.80.59,3	
52.216.80.75,1	
52.216.80.88,3	
52.216.80.96,4	
52.216.81.123,1	
52.216.81.136,1	
52.216.81.184,7	
52.216.81.19,2	
52.216.81.195,1	
52.216.81.224,1	
52.216.81.240,1	
52.216.81.248,1	
52.216.81.27,1	
52.216.81.59,2	
52.216.81.72,3	
52.216.81.8,1	
52.216.81.96,1	
52.216.82.0,1	
52.216.82.104,1	
52.216.82.11,2	
52.216.82.123,1	
52.216.82.128,1	
52.216.82.144,4	
52.216.82.163,1	
52.216.82.184,2	
52.216.82.203,2	
52.216.82.211,1	
52.216.82.216,1	
52.216.82.240,6	
52.216.82.243,2	
52.216.82.251,2	
52.216.82.40,2	
52.216.82.64,2	
52.216.82.72,2	
52.216.82.8,1	
52.216.82.80,1	
52.216.82.88,1	
52.216.83.0,1	
52.216.83.27,1	
52.216.83.35,2	
52.216.83.48,1	
52.216.83.56,3	
52.216.83.72,1	
52.216.83.75,1	
52.216.83.88,2	
52.216.84.117,1	
52.216.84.131,1	
52.216.84.133,1	
52.216.84.141,1	
52.216.84.157,2	
52.216.84.163,4	
52.216.84.165,2	
52.216.84.173,1	
52.216.84.19,2	
52.216.84.227,1	
52.216.84.235,3	
52.216.84.243,1	
52.216.84.3,2	
52.216.84.51,1	
52.216.84.75,1	
52.216.84.83,1	
52.216.84.99,1	
52.216.85.11,1	
52.216.85.115,1	
52.216.85.125,5	
52.216.85.13,1	
52.216.85.133,2	
52.216.85.149,4	
52.216.85.171,1	
52.216.85.19,1	
52.216.85.195,3	
52.216.85.203,1	
52.216.85.205,1	
52.216.85.221,4	
52.216.85.253,2	
52.216.85.3,2	
52.216.85.35,1	
52.216.85.37,1	
52.216.85.51,4	
52.216.85.53,1	
52.216.85.59,4	
52.216.85.67,6	
52.216.85.77,1	
52.216.85.83,4	
52.216.85.85,1	
52.216.86.107,2	
52.216.86.3,2	
52.216.86.35,5	
52.216.86.43,1	
52.216.86.67,1	
52.216.86.75,1	
52.216.86.83,1	
52.216.86.85,4	
52.216.86.91,1	
52.216.86.93,2	
52.216.86.99,3	
52.218.128.170,1	
52.218.144.72,6	
52.218.16.164,2	
52.218.16.243,1	
52.218.16.249,4	
52.218.16.251,1	
52.218.16.89,4	
52.218.160.20,5	
52.218.160.54,1	
52.218.160.8,6	
52.218.17.28,2	
52.218.17.3,1	
52.218.20.12,2	
52.218.20.139,2	
52.218.20.3,2	
52.218.20.83,4	
52.218.48.116,2	
52.218.48.188,2	
52.218.48.228,1	
52.218.48.4,2	
52.218.48.76,8	
52.218.48.91,2	
52.218.48.99,4	
52.218.49.100,1	
52.218.49.105,2	
52.218.49.116,2	
52.218.49.17,2	
52.218.49.20,2	
52.218.49.28,1	
52.218.49.4,2	
52.218.49.41,2	
52.218.49.44,1	
52.218.49.84,2	
52.218.64.11,1	
52.218.64.140,5	
52.218.64.3,3	
52.218.64.59,2	
52.218.64.89,2	
52.218.65.113,2	
52.218.65.12,4	
52.218.65.140,1	
52.218.65.20,1	
52.218.65.44,3	
52.218.65.49,2	
52.218.65.68,6	
52.219.0.16,2	
52.219.0.28,2	
52.219.0.35,3	
52.219.0.79,2	
52.219.20.41,1	
52.219.24.21,1	
52.219.28.41,5	
52.219.32.41,3	
52.219.36.140,2	
52.219.36.20,2	
52.219.36.64,1	
52.219.4.112,1	
52.219.4.115,2	
52.219.4.36,2	
52.219.4.43,2	
52.219.4.72,1	
52.219.4.92,2	
52.219.40.125,4	
52.219.40.128,1	
52.219.40.44,4	
52.219.40.65,5	
52.219.40.69,1	
52.219.68.103,2	
52.219.68.120,2	
52.219.68.59,2	
52.219.68.71,3	
52.219.72.10,1	
52.219.72.16,2	
52.219.72.18,1	
52.219.72.20,1	
52.219.72.38,1	
52.219.72.4,4	
52.219.72.8,7	
52.219.73.12,4	
52.219.73.2,1	
52.219.73.34,1	
52.219.74.12,2	
52.219.74.22,1	
52.219.74.36,2	
52.22.1.35,35	
52.22.100.235,6	
52.22.100.55,1	
52.22.101.150,6	
52.22.112.104,1	
52.22.113.166,1	
52.22.113.46,20	
52.22.115.226,1	
52.22.119.25,18	
52.22.126.104,21	
52.22.127.145,13	
52.22.130.226,17	
52.22.131.109,10	
52.22.131.116,1	
52.22.131.81,5	
52.22.137.88,3	
52.22.141.135,5	
52.22.144.5,2	
52.22.149.232,3	
52.22.154.177,2	
52.22.157.218,19	
52.22.158.228,9	
52.22.159.107,2	
52.22.161.1,18	
52.22.161.16,6	
52.22.161.215,2	
52.22.162.72,6	
52.22.17.184,24	
52.22.170.157,3	
52.22.170.72,4	
52.22.174.113,14	
52.22.175.103,3	
52.22.175.235,2	
52.22.179.84,5	
52.22.182.81,7	
52.22.184.240,30	
52.22.186.191,10	
52.22.187.200,2	
52.22.200.117,2	
52.22.201.0,2	
52.22.202.140,1	
52.22.202.224,10	
52.22.205.9,7	
52.22.206.209,6	
52.22.208.221,5	
52.22.218.47,1	
52.22.223.171,2	
52.22.224.22,3	
52.22.228.182,2	
52.22.229.241,4	
52.22.231.166,12	
52.22.232.2,4	
52.22.237.173,3	
52.22.242.206,18	
52.22.243.165,2	
52.22.246.164,1	
52.22.247.143,9	
52.22.42.57,22	
52.22.47.166,3	
52.22.48.20,6	
52.22.5.216,1	
52.22.63.50,3	
52.22.67.152,9	
52.22.72.237,3	
52.22.77.78,6	
52.22.88.20,17	
52.22.88.68,9	
52.22.89.231,3	
52.22.92.166,12	
52.220.112.136,3	
52.220.26.38,13	
52.221.243.238,2	
52.221.253.97,13	
52.222.193.136,1	
52.222.193.77,1	
52.222.218.148,1	
52.222.232.106,1	
52.222.232.55,1	
52.23.1.46,6	
52.23.111.225,22	
52.23.133.40,2	
52.23.148.133,2	
52.23.150.208,8	
52.23.253.184,1	
52.23.3.197,11	
52.23.49.122,4	
52.23.63.42,5	
52.239.151.132,7	
52.24.139.120,69	
52.24.144.52,9	
52.24.177.179,5	
52.24.196.36,8	
52.24.219.132,23	
52.24.222.139,17	
52.24.31.137,118	
52.24.49.107,33	
52.24.99.107,5	
52.25.103.117,77	
52.25.15.27,4	
52.25.157.199,28	
52.25.162.3,3	
52.25.186.13,6	
52.25.20.60,3	
52.25.203.53,95	
52.25.222.83,4	
52.25.255.160,42	
52.25.98.6,1	
52.26.112.159,37	
52.26.121.92,39	
52.26.183.201,28	
52.26.195.87,32	
52.26.205.213,16	
52.26.209.71,5	
52.26.221.216,30	
52.26.24.238,3	
52.26.67.88,4	
52.27.10.213,52	
52.27.123.81,90	
52.27.142.126,21	
52.27.201.214,7	
52.27.215.54,5	
52.27.22.178,2	
52.27.222.70,8	
52.27.241.27,10	
52.27.73.250,2	
52.27.8.169,13	
52.27.92.30,3	
52.28.107.105,5	
52.28.160.181,1	
52.28.170.232,3	
52.28.174.179,3	
52.28.192.233,2	
52.28.251.7,6	
52.28.39.158,1	
52.29.102.229,3	
52.29.128.253,8	
52.29.154.220,1	
52.29.165.18,3	
52.29.165.243,5	
52.29.187.55,3	
52.29.252.106,2	
52.3.0.92,1	
52.3.104.252,2	
52.3.11.183,1	
52.3.112.128,19	
52.3.114.38,1	
52.3.119.216,12	
52.3.127.200,11	
52.3.131.159,9	
52.3.132.254,9	
52.3.14.46,1	
52.3.140.131,1	
52.3.140.205,20	
52.3.141.111,2	
52.3.145.25,2	
52.3.147.117,1	
52.3.154.140,6	
52.3.164.189,13	
52.3.168.142,5	
52.3.17.42,17	
52.3.171.117,7	
52.3.174.172,4	
52.3.177.57,4	
52.3.178.188,26	
52.3.18.154,5	
52.3.180.56,4	
52.3.186.87,1	
52.3.199.4,1	
52.3.20.139,7	
52.3.201.110,1	
52.3.205.157,11	
52.3.205.19,7	
52.3.21.93,3	
52.3.210.175,2	
52.3.213.186,1	
52.3.214.237,1	
52.3.3.97,13	
52.3.32.100,1	
52.3.41.131,4	
52.3.45.52,50	
52.3.51.100,3	
52.3.55.179,6	
52.3.60.18,1	
52.3.65.123,1	
52.3.78.188,1	
52.3.9.78,11	
52.3.9.89,6	
52.3.93.191,4	
52.3.94.75,8	
52.3.97.114,8	
52.3.97.253,5	
52.30.158.168,11	
52.30.16.102,15	
52.30.178.182,9	
52.30.185.55,37	
52.30.19.49,1	
52.30.200.205,1	
52.30.203.48,1	
52.30.215.230,4	
52.30.219.239,4	
52.30.243.45,25	
52.30.60.225,1	
52.30.8.138,6	
52.30.90.179,24	
52.31.101.251,5	
52.31.111.119,2	
52.31.118.246,21	
52.31.18.204,1	
52.31.20.17,2	
52.31.213.44,10	
52.31.251.204,2	
52.31.59.141,13	
52.32.149.32,4	
52.32.174.154,39	
52.32.180.233,1	
52.32.183.139,3	
52.32.196.244,100	
52.32.250.159,99	
52.32.27.135,5	
52.32.35.93,21	
52.32.39.49,3	
52.33.122.87,1	
52.33.185.95,6	
52.33.209.128,37	
52.33.227.10,1	
52.33.227.225,17	
52.33.61.7,127	
52.33.75.90,131	
52.34.134.65,7	
52.34.15.135,10	
52.34.178.251,11	
52.34.21.36,12	
52.34.64.79,60	
52.35.101.212,47	
52.35.150.202,7	
52.35.208.52,58	
52.35.218.179,8	
52.35.227.152,46	
52.35.43.63,20	
52.35.5.132,47	
52.35.54.251,10	
52.35.80.8,12	
52.35.85.234,22	
52.36.101.120,3	
52.36.130.57,2	
52.36.148.172,15	
52.36.207.192,37	
52.36.249.151,81	
52.36.90.35,16	
52.37.48.84,31	
52.37.80.140,4	
52.38.107.138,2	
52.38.131.10,16	
52.38.154.51,15	
52.38.199.186,11	
52.38.215.180,13	
52.38.215.211,2	
52.38.5.243,172	
52.39.123.173,1	
52.39.184.23,1	
52.39.187.204,5	
52.39.210.199,30	
52.39.217.49,117	
52.39.23.18,3	
52.39.237.157,34	
52.39.66.124,2	
52.4.1.113,15	
52.4.1.248,2	
52.4.104.173,25	
52.4.114.74,3	
52.4.118.142,3	
52.4.118.23,7	
52.4.12.239,86	
52.4.124.188,2	
52.4.125.51,7	
52.4.126.164,2	
52.4.127.163,2	
52.4.13.248,4	
52.4.13.66,28	
52.4.134.209,2	
52.4.143.236,9	
52.4.15.98,5	
52.4.16.139,2	
52.4.161.253,1	
52.4.162.164,34	
52.4.17.85,1	
52.4.172.82,23	
52.4.176.175,5	
52.4.181.6,10	
52.4.189.110,2	
52.4.189.130,2	
52.4.195.71,7	
52.4.198.204,8	
52.4.199.240,7	
52.4.199.3,16	
52.4.206.231,9	
52.4.208.247,2	
52.4.208.38,1	
52.4.209.149,3	
52.4.213.200,1	
52.4.215.246,3	
52.4.216.244,1	
52.4.221.193,11	
52.4.229.119,2	
52.4.232.179,76	
52.4.233.17,3	
52.4.24.89,3	
52.4.240.64,2	
52.4.243.230,24	
52.4.244.21,3	
52.4.247.45,10	
52.4.25.213,5	
52.4.25.95,1	
52.4.3.34,2	
52.4.4.188,2	
52.4.47.32,5	
52.4.54.1,6	
52.4.58.129,19	
52.4.71.4,6	
52.4.74.231,24	
52.4.75.22,11	
52.4.78.167,1	
52.4.84.54,1	
52.4.88.121,4	
52.4.91.106,19	
52.4.92.40,3	
52.4.97.10,25	
52.40.101.149,55	
52.40.155.133,12	
52.40.179.166,5	
52.40.231.132,35	
52.40.24.51,52	
52.40.78.160,10	
52.40.81.184,43	
52.41.108.104,18	
52.41.158.45,12	
52.41.230.224,30	
52.41.90.231,4	
52.42.124.51,6	
52.42.147.243,3	
52.42.178.188,21	
52.42.235.243,6	
52.42.52.53,4	
52.42.60.224,14	
52.43.107.149,2	
52.43.117.32,1	
52.43.120.3,5	
52.43.121.89,41	
52.43.167.95,2	
52.43.235.20,63	
52.43.85.37,18	
52.43.87.30,51	
52.43.9.103,32	
52.44.100.167,13	
52.44.102.1,9	
52.44.103.108,1	
52.44.104.170,3	
52.44.11.177,6	
52.44.115.163,4	
52.44.125.2,1	
52.44.126.167,10	
52.44.131.128,2	
52.44.137.137,4	
52.44.137.14,6	
52.44.151.48,3	
52.44.158.240,4	
52.44.168.204,3	
52.44.169.55,10	
52.44.176.49,10	
52.44.188.87,1	
52.44.197.141,4	
52.44.20.134,4	
52.44.202.200,30	
52.44.204.137,6	
52.44.205.168,6	
52.44.207.208,1	
52.44.210.10,10	
52.44.214.48,2	
52.44.215.252,10	
52.44.215.254,21	
52.44.216.143,12	
52.44.223.184,10	
52.44.223.40,14	
52.44.228.255,1	
52.44.236.149,39	
52.44.237.189,2	
52.44.243.83,19	
52.44.250.36,17	
52.44.28.158,2	
52.44.4.52,1	
52.44.58.79,7	
52.44.64.155,8	
52.44.84.133,1	
52.44.98.212,2	
52.45.10.45,4	
52.45.100.7,12	
52.45.110.201,2	
52.45.111.173,4	
52.45.111.191,32	
52.45.111.64,9	
52.45.113.186,6	
52.45.113.30,10	
52.45.120.198,5	
52.45.120.97,33	
52.45.121.8,15	
52.45.125.171,8	
52.45.128.62,3	
52.45.129.84,11	
52.45.133.53,7	
52.45.136.77,16	
52.45.158.144,3	
52.45.158.225,5	
52.45.159.13,7	
52.45.162.230,1	
52.45.163.84,2	
52.45.165.56,24	
52.45.166.32,3	
52.45.167.47,3	
52.45.176.124,2	
52.45.177.121,7	
52.45.18.28,24	
52.45.180.156,2	
52.45.19.200,8	
52.45.19.242,11	
52.45.199.60,4	
52.45.217.171,10	
52.45.219.8,9	
52.45.225.183,59	
52.45.228.39,1	
52.45.234.41,1	
52.45.238.191,2	
52.45.240.184,30	
52.45.249.232,2	
52.45.26.144,6	
52.45.32.158,27	
52.45.32.67,1	
52.45.52.126,1	
52.45.62.100,7	
52.45.68.166,16	
52.45.79.166,9	
52.45.8.194,4	
52.45.80.91,4	
52.45.84.217,17	
52.45.87.183,2	
52.45.92.109,11	
52.45.94.235,13	
52.45.96.145,9	
52.48.129.155,4	
52.48.195.24,16	
52.48.219.221,3	
52.48.224.140,4	
52.48.232.6,3	
52.48.24.215,2	
52.48.252.179,4	
52.48.66.100,6	
52.48.73.232,2	
52.49.148.81,4	
52.49.153.178,8	
52.49.163.13,1	
52.49.217.102,3	
52.49.231.171,2	
